hotel_name,location,star_rating,review_rating,number_of_reviews,price,city,country,channel_hotel_id,channel_name
KoolKost Syariah near Alun Alun Kota Bandung,"Regol, Bandung",nan,nan,nan,31896,Bandung,Indonesia,5736145,booking
RedDoorz near Happy Farm 2,Bandung,nan,nan,nan,97634,Bandung,Indonesia,5597170,booking
RedDoorz near Sukajadi 3,"Sukajadi, Bandung",nan,nan,nan,53497,Bandung,Indonesia,5442986,booking
Residences by RedDoorz Syariah @ Buah Batu,"Lengkong, Bandung",nan,nan,nan,63116,Bandung,Indonesia,5492670,booking
RedDoorz near Gasibu Bandung,"Bandung Wetan, Bandung",nan,8.9,25 reviews,119330,Bandung,Indonesia,4491745,booking
RedDoorz near Java Supermall Semarang,Semarang,2.0,8.2,50 reviews,48064,Semarang,Indonesia,3998954,booking
RedDoorz Plus @ Dipatiukur,"Coblong, Bandung",nan,8.0,38 reviews,57790,Bandung,Indonesia,4559715,booking
RedDoorz Syariah @ ECO Pesantren Daarut Tauhid,Bandung,1.0,9.2,5 reviews,137482,Bandung,Indonesia,4559854,booking
RedDoorz near Happy Farm Ciwidey,Bandung,nan,7.3,8 reviews,47778,Bandung,Indonesia,5499701,booking
RedDoorz near Exit Toll Pasteur 3,"Sukajadi, Bandung",nan,7.3,15 reviews,36681,Bandung,Indonesia,5147337,booking
RedDoorz @ Maribaya Street 2,Bandung,nan,7.2,5 reviews,53710,Bandung,Indonesia,5090463,booking
RedDoorz near Kampung Gajah 2,Bandung,nan,8.5,9 reviews,50923,Bandung,Indonesia,4322255,booking
ZEN Rooms Cipedes Tengah,"Sukajadi, Bandung",2.0,7.2,8 reviews,60695,Bandung,Indonesia,2053932,booking
OYO 177 Rumah Bukit Dago,"Dago, Bandung",2.0,nan,nan,146647,Bandung,Indonesia,4288372,booking
RedDoorz Plus near Rumah Mode 2,"Sukajadi, Bandung",3.0,8.9,32 reviews,68237,Bandung,Indonesia,4735618,booking
ZEN Rooms Basic GOR Cikutra,Bandung,1.0,nan,nan,70977,Bandung,Indonesia,3466797,booking
OYO 3029 Diamond Cisitu Residence,"Dago, Bandung",2.0,nan,nan,105502,Bandung,Indonesia,6187096,booking
OYO 3429 Sentra Paskal,"Ciroyom, Bandung",2.0,nan,nan,42839,Bandung,Indonesia,6385643,booking
OYO 3260 Rooftop Residence,"Coblong, Bandung",2.0,nan,nan,49817,Bandung,Indonesia,6385651,booking
OYO 3337 Sukahaji Residence,Bandung,2.0,nan,nan,42506,Bandung,Indonesia,6385838,booking
OYO 1106 Hotel Juvante,Bandung,2.0,8.2,5 reviews,51533,Bandung,Indonesia,4607219,booking
RedDoorz @ Sersan Bajuri,Bandung,3.0,7.9,19 reviews,58931,Bandung,Indonesia,1954439,booking
RedDoorz near Kejaksan Station Cirebon 2,Cirebon,nan,10.0,3 reviews,47746,Cirebon,Indonesia,5525576,booking
RedDoorz Syariah @ Pembangunan Street,Cirebon,nan,nan,nan,48710,Cirebon,Indonesia,5651303,booking
OYO 2883 Zleepy Pondok Gramada,Cirebon,2.0,nan,nan,57431,Cirebon,Indonesia,6026323,booking
RedDoorz Plus @ Radio Dalam 2,"South Jakarta, Jakarta",2.0,7.5,11 reviews,83005,Depok,Indonesia,1713498,booking
OYO 2251 D'sasya Syariah 2,"South Jakarta, Jakarta",2.0,nan,nan,36435,Depok,Indonesia,2119637,booking
RedDoorz Plus near Dharmawangsa Square,"South Jakarta, Jakarta",nan,7.6,19 reviews,83956,Depok,Indonesia,5512007,booking
RedDoorz Plus near Jalan Baru Bogor,Bogor,nan,6.3,33 reviews,56276,Depok,Indonesia,3906426,booking
OYO 107 Kusuma Kemang Suite,"South Jakarta, Jakarta",2.0,6.7,87 reviews,59308,Depok,Indonesia,3499406,booking
KoolKost Syariah @ Cipete Raya,"South Jakarta, Jakarta",nan,nan,nan,44006,Depok,Indonesia,5911604,booking
OYO 2312 Haven Residence,"South Jakarta, Jakarta",2.0,nan,nan,53435,Depok,Indonesia,5898220,booking
Residences by RedDoorz near Kemang Square,"South Jakarta, Jakarta",nan,8.9,14 reviews,71767,Depok,Indonesia,5158122,booking
OYO 502 Wisma Bukti,"East Jakarta, Jakarta",2.0,8.0,22 reviews,80372,Depok,Indonesia,4806566,booking
OYO 1286 Margot Residence,"South Jakarta, Jakarta",2.0,6.6,14 reviews,49689,Depok,Indonesia,5545887,booking
OYO 1798 Hotel 37 Syariah,"South Jakarta, Jakarta",2.0,nan,nan,38226,Depok,Indonesia,5663914,booking
RedDoorz Syariah near Pondok Indah Mall 3,"South Jakarta, Jakarta",nan,7.3,23 reviews,62131,Depok,Indonesia,4969468,booking
OYO 133 Griya Ciaji,"South Jakarta, Jakarta",2.0,nan,nan,58535,Depok,Indonesia,4048873,booking
RedDoorz @ Radio Dalam,"South Jakarta, Jakarta",2.0,8.6,15 reviews,66346,Depok,Indonesia,1681591,booking
OYO 947 Angel Residence,"East Jakarta, Jakarta",2.0,6.4,11 reviews,60430,Depok,Indonesia,5388498,booking
OYO 501 Elpeka Dua Residence,"East Jakarta, Jakarta",2.0,7.5,43 reviews,52116,Depok,Indonesia,4787158,booking
OYO 780 Acg House Kalibata Syariah,"South Jakarta, Jakarta",2.0,8.9,62 reviews,55213,Depok,Indonesia,4910839,booking
RedDoorz Plus @ Cipete Damai,"South Jakarta, Jakarta",3.0,7.1,11 reviews,81328,Depok,Indonesia,2736829,booking
OYO 121 Rumah Ayub Syariah,"South Jakarta, Jakarta",2.0,7.7,85 reviews,38637,Depok,Indonesia,3979280,booking
OYO 925 Grand Wijaya Bintaro,Tangerang,2.0,8.6,14 reviews,46713,Depok,Indonesia,5637207,booking
OYO 141 Fatmawati Cozy Residence,"South Jakarta, Jakarta",2.0,6.7,36 reviews,50436,Depok,Indonesia,4055872,booking
RedDoorz @ Cipete Raya,"South Jakarta, Jakarta",2.0,8.0,5 reviews,70727,Depok,Indonesia,4628567,booking
RedDoorz @ Pangeran Antasari 2,"South Jakarta, Jakarta",2.0,6.6,11 reviews,76834,Depok,Indonesia,2310835,booking
RedDoorz near Universitas Pamulang,Cimanggis,nan,nan,nan,59181,Depok,Indonesia,5938701,booking
RedDoorz Plus @ Otista Raya Ciputat,Tangerang,nan,nan,nan,60592,Depok,Indonesia,5683990,booking
RedDoorz Premium @ Ampera Raya 2,"South Jakarta, Jakarta",nan,6.8,18 reviews,88707,Depok,Indonesia,4969008,booking
RedDoorz near Sirkuit Sentul,"Sentul, Bogor",1.0,8.0,33 reviews,100297,Depok,Indonesia,3654677,booking
RedDoorz Premium near RS pondok indah,"South Jakarta, Jakarta",3.0,8.2,46 reviews,165186,Depok,Indonesia,3253435,booking
RedDoorz Plus @ TB Simatupang,"South Jakarta, Jakarta",2.0,7.0,32 reviews,81899,Depok,Indonesia,3857666,booking
RedDoorz @ Panglima Polim 2,"South Jakarta, Jakarta",nan,7.9,9 reviews,73219,Depok,Indonesia,5270617,booking
OYO 3019 Homestay Culan Raya 32 Syariah,"Bogor Barat, Bogor",2.0,nan,nan,39188,Depok,Indonesia,6180797,booking
RedDoorz Syariah Plus near Pondok Indah Mall 2,"South Jakarta, Jakarta",3.0,7.4,18 reviews,82917,Depok,Indonesia,4659118,booking
RedDoorz Syariah Plus near Pancoran 2,"South Jakarta, Jakarta",nan,2.4,3 reviews,61207,Depok,Indonesia,5210744,booking
OYO 1555 Unik Residence Syariah,"South Jakarta, Jakarta",2.0,nan,nan,45254,Depok,Indonesia,4623605,booking
RedDoorz @ Pandu Raya Bogor,"Bogor Utara, Bogor",2.0,8.6,24 reviews,86210,Depok,Indonesia,4327799,booking
RedDoorz near IPB Dramaga Bogor,"Bogor Barat, Bogor",nan,7.4,47 reviews,67059,Depok,Indonesia,4371508,booking
RedDoorz @ Tebet Barat 2,"South Jakarta, Jakarta",2.0,8.6,8 reviews,95052,Depok,Indonesia,5135035,booking
RedDoorz Plus near Senayan City,"South Jakarta, Jakarta",3.0,8.4,39 reviews,83179,Depok,Indonesia,5134978,booking
OYO Life 2658 Kost Rasyamada,"Bogor Barat, Bogor",2.0,nan,nan,39320,Depok,Indonesia,6129772,booking
RedDoorz Plus near Tebet,"South Jakarta, Jakarta",2.0,8.1,35 reviews,127583,Depok,Indonesia,3857641,booking
RedDoorz @ Jatiwaringin,Jakarta,2.0,7.4,12 reviews,100968,Depok,Indonesia,1541541,booking
RedDoorz Plus near Gandaria City Mall 2,"South Jakarta, Jakarta",nan,7.8,9 reviews,78171,Depok,Indonesia,5835626,booking
RedDoorz near STAN,Tangerang,1.0,6.7,27 reviews,57046,Depok,Indonesia,2221608,booking
RedDoorz @ Taman Menteng Bintaro,Jakarta,2.0,7.2,14 reviews,79678,Depok,Indonesia,2608606,booking
RedDoorz near Istana Bogor,Kamparganya,nan,9.6,128 reviews,74301,Depok,Indonesia,5647819,booking
OYO 2850 Kost Setia Premiere,Bekasi,2.0,nan,nan,57295,Depok,Indonesia,6026304,booking
OYO 442 Koen Hanare,"South Jakarta, Jakarta",2.0,5.0,3 reviews,36226,Depok,Indonesia,3313135,booking
RedDoorz Plus near Cilandak Town Square 2,"South Jakarta, Jakarta",3.0,8.4,29 reviews,102567,Depok,Indonesia,3130249,booking
OYO 1598 Feby Inn,"South Jakarta, Jakarta",2.0,7.6,12 reviews,42134,Depok,Indonesia,5637196,booking
OYO 1001 Pulo Art Space,"South Jakarta, Jakarta",2.0,8.4,26 reviews,62884,Depok,Indonesia,5276717,booking
OYO 2594 Kost Azarina Syariah,Mencil,2.0,nan,nan,74271,Depok,Indonesia,6016186,booking
OYO 306 Koen Residence,"South Jakarta, Jakarta",2.0,7.1,13 reviews,34521,Depok,Indonesia,4583187,booking
RedDoorz near Halim Perdanakusuma 3,"East Jakarta, Jakarta",2.0,6.1,9 reviews,83931,Depok,Indonesia,3655934,booking
OYO Life 1799 BTX 31 Residence,Jakarta,2.0,5.8,5 reviews,39757,Depok,Indonesia,3060009,booking
KoolKost near Lotte Mall Bintaro,Mencil,nan,nan,nan,53999,Depok,Indonesia,6326879,booking
OYO 2030 Melawai Residence,"South Jakarta, Jakarta",2.0,nan,nan,58040,Depok,Indonesia,5792549,booking
RedDoorz Plus @ CBD Bintaro,Peladen,nan,8.3,52 reviews,87622,Depok,Indonesia,4427945,booking
RedDoorz near Pancoran,"South Jakarta, Jakarta",nan,7.7,14 reviews,87505,Depok,Indonesia,3920099,booking
OYO 2795 Kost Al Barokah 2,"South Jakarta, Jakarta",2.0,nan,nan,84256,Depok,Indonesia,6025932,booking
KoolKost Syariah near Velodrome Rawamangun,"East Jakarta, Jakarta",nan,nan,nan,29024,Depok,Indonesia,5664557,booking
RedDoorz Plus near Halim Perdanakusuma 2,"East Jakarta, Jakarta",3.0,8.2,37 reviews,81220,Depok,Indonesia,2976183,booking
RedDoorz near Exit Toll Tanah Baru Bogor,Kalibata 1,nan,nan,nan,58207,Depok,Indonesia,5064729,booking
OYO 332 Residence G17,"South Jakarta, Jakarta",2.0,6.5,45 reviews,44922,Depok,Indonesia,4461941,booking
OYO 2700 The Green Student Village Tower B - D,Bogor,3.0,nan,nan,122328,Depok,Indonesia,6015936,booking
OYO 1497 De Lugano Syariah,Tangerang,2.0,9.3,3 reviews,41761,Depok,Indonesia,5657726,booking
OYO 580 Losmen Cikuda,Bogor,2.0,7.6,11 reviews,57389,Depok,Indonesia,3584490,booking
OYO Flagship 728 Baileys Apartment,Tangerang,3.0,8.4,80 reviews,80370,Depok,Indonesia,4978835,booking
OYO 1802 Superbedroom,Depok,2.0,6.5,3 reviews,48389,Depok,Indonesia,4693858,booking
OYO Life 2424 Kost Luqman 2,Depok,2.0,nan,nan,56171,Depok,Indonesia,6313196,booking
OYO 3451 Kost Shavero,Depok,2.0,nan,nan,1198466,Depok,Indonesia,6385652,booking
OYO 2229 Dolfie Residence,Depok,2.0,nan,nan,62221,Depok,Indonesia,5891966,booking
OYO 2832 Wisma Sukatani Indah,Depok,2.0,nan,nan,39797,Depok,Indonesia,6026285,booking
RedDoorz Syariah @ Limo Depok,Depok,2.0,7.2,10 reviews,47110,Depok,Indonesia,4331865,booking
KoolKost Syariah @ Grand Depok City,Depok,nan,8.0,24 reviews,35411,Depok,Indonesia,5553499,booking
RedDoorz @ Jalan R.E. Martadinata Sukabumi,Sukabumi,2.0,8.0,8 reviews,59717,Cianjur,Indonesia,5641928,booking
RedDoorz near Alun Alun Kota Sukabumi,Sukabumi,3.0,7.1,28 reviews,65136,Cianjur,Indonesia,4212315,booking
SPOT ON 2652 Penginapan Jempol,Rajamandala,2.0,nan,nan,45663,Cianjur,Indonesia,6025937,booking
RedDoorz Plus near Kota Bunga Cipanas,Cibodas,3.0,7.7,43 reviews,38059,Cianjur,Indonesia,4683930,booking
RedDoorz Syariah @ Cipanas,Sindanglaya,2.0,8.1,24 reviews,45472,Cianjur,Indonesia,4751570,booking
OYO 1996 Koneng Hotel,Cipanas,2.0,7.8,37 reviews,64775,Cianjur,Indonesia,5770450,booking
OYO 2997 Grand Suites Palace 2,Sindanglaya,2.0,nan,nan,29988,Cianjur,Indonesia,6171102,booking
RedDoorz Apartment @ Saladin Mansion Margonda,Depok,nan,5.7,16 reviews,77478,Depok,Indonesia,5121258,booking
Capital O 1256 Sangga Buana Resort & Convention Hotel,"Cipanas, Puncak",3.0,7.7,113 reviews,129924,Cianjur,Indonesia,1913957,booking
OYO 871 Aira Costel,Cianjur,2.0,7.6,15 reviews,53103,Cianjur,Indonesia,2199578,booking
OYO 1567 Pendopo Tumaritis,Cianjur,2.0,8.9,4 reviews,41574,Cianjur,Indonesia,5908426,booking
OYO 2950 Grand Suites Palace,Cianjur,2.0,nan,nan,35818,Cianjur,Indonesia,5810356,booking
OYO 3339 Rawabango Costel,Cianjur,2.0,nan,nan,116737,Cianjur,Indonesia,6382806,booking
OYO 3418 Penginapan May Lindon,Cianjur,2.0,nan,nan,44773,Cianjur,Indonesia,6380238,booking
SPOT ON 2859 Fatan Costel,Cianjur,2.0,nan,nan,28357,Cianjur,Indonesia,6026299,booking
OYO 2858 Vafa Residence,Cianjur,2.0,nan,nan,35938,Cianjur,Indonesia,6026307,booking
OYO 2924 Sweet Aurora,Cianjur,2.0,nan,nan,64134,Cianjur,Indonesia,6171098,booking
OYO 1078 Fakhira Residence,Cianjur,2.0,9.6,104 reviews,49645,Cianjur,Indonesia,5613420,booking
SPOT ON 2805 Oryza Place,Cianjur,2.0,nan,nan,29186,Cianjur,Indonesia,6025948,booking
OYO 1898 Louise Place,Cianjur,2.0,8.9,13 reviews,42579,Cianjur,Indonesia,5761692,booking
SPOT ON 2705 Rosemary Place,Cianjur,2.0,9.3,3 reviews,32698,Cianjur,Indonesia,6025950,booking
OYO 2228 Arwinda Costel,Cianjur,2.0,nan,nan,37153,Cianjur,Indonesia,5898113,booking
OYO 3250 Setia Hotel,Cianjur,2.0,nan,nan,166791,Cianjur,Indonesia,6292868,booking
OYO 3394 Apm Residence Syariah,Sukabumi,2.0,nan,nan,61051,Cianjur,Indonesia,6382747,booking
RedDoorz Near Trans Studio Mall 3,"Lengkong, Bandung",2.0,6.4,13 reviews,58853,Bandung,Indonesia,4046483,booking
RedDoorz near Margo City,Depok,nan,6.7,58 reviews,74039,Depok,Indonesia,4066882,booking
OYO 1880 Ambassador Residence,Depok,2.0,8.0,4 reviews,38503,Depok,Indonesia,5744487,booking
OYO 123 Puri Lotus,"South Jakarta, Jakarta",2.0,6.8,54 reviews,53726,Depok,Indonesia,3979340,booking
RedDoorz Plus @ Ampera Raya,"South Jakarta, Jakarta",nan,6.7,6 reviews,87982,Depok,Indonesia,4464960,booking
RedDoorz @ Cilandak Barat,"South Jakarta, Jakarta",2.0,7.6,13 reviews,78753,Depok,Indonesia,4189072,booking
OYO 527 My Home,Bekasi,2.0,7.2,11 reviews,70880,Depok,Indonesia,4758277,booking
RedDoorz Plus near One Belpark Mall Cilandak,"South Jakarta, Jakarta",nan,8.4,3 reviews,93610,Depok,Indonesia,5357345,booking
RedDoorz Premium @ Cilandak Timur 2,"South Jakarta, Jakarta",nan,5.3,4 reviews,80399,Depok,Indonesia,5600178,booking
OYO Life 2709 Kost Cirendeu,Cireunde,2.0,nan,nan,65533,Depok,Indonesia,6015938,booking
RedDoorz Premium near Ragunan Zoo 2,"South Jakarta, Jakarta",nan,7.5,50 reviews,96010,Depok,Indonesia,4085122,booking
RedDoorz Plus near Trans Studio Cibubur 2,Cibubur,nan,nan,nan,68069,Depok,Indonesia,6154937,booking
OYO 2235 Khey Village Syariah,"South Jakarta, Jakarta",2.0,6.1,3 reviews,34564,Depok,Indonesia,5891963,booking
OYO 3408 Merica Place Syariah,Duku,2.0,nan,nan,75984,Depok,Indonesia,6382810,booking
OYO 1967 Hotel House of Eva Syariah,"South Jakarta, Jakarta",2.0,5.5,4 reviews,39727,Depok,Indonesia,822971,booking
OYO 1383 Taman Cibinong 2,Bogor,2.0,5.6,5 reviews,49877,Depok,Indonesia,5637177,booking
RedDoorz Plus near Ragunan Zoo,"South Jakarta, Jakarta",2.0,6.8,23 reviews,70268,Depok,Indonesia,3854089,booking
KoolKost Syariah @ PLN Raya Gandul,Depok,nan,5.8,3 reviews,37694,Depok,Indonesia,5778612,booking
OYO 665 Namora Residence,"East Jakarta, Jakarta",2.0,7.1,37 reviews,61284,Depok,Indonesia,2395628,booking
RedDoorz Syariah Plus near Trans Studio Cibubur,Cibubur,nan,9.0,5 reviews,85465,Depok,Indonesia,5764631,booking
RedDoorz Plus near Universitas Indonesia,Jakarta,3.0,7.3,27 reviews,74897,Depok,Indonesia,3206238,booking
OYO 630 Green Lake View Cimanggis,Jakarta,2.0,5.4,6 reviews,39931,Depok,Indonesia,5010072,booking
KoolKost near University of Indonesia 2,Pondoktjing Dua,nan,nan,nan,58048,Depok,Indonesia,6341319,booking
OYO 266 Margonda Residence 5,Jakarta,2.0,7.8,22 reviews,53203,Depok,Indonesia,4415806,booking
RedDoorz @ Cipete 2,"South Jakarta, Jakarta",2.0,6.6,9 reviews,87768,Depok,Indonesia,1692481,booking
RedDoorz Plus @ Guntur Raya Setiabudi,"South Jakarta, Jakarta",2.0,7.6,33 reviews,98444,Depok,Indonesia,1498574,booking
RedDoorz @ Cilandak Timur,"South Jakarta, Jakarta",2.0,6.6,11 reviews,82572,Depok,Indonesia,1736463,booking
OYO 2196 Ss Homes,"South Jakarta, Jakarta",2.0,nan,nan,50093,Depok,Indonesia,2151292,booking
RedDoorz near Cilandak Town Square,"South Jakarta, Jakarta",2.0,7.1,44 reviews,72506,Depok,Indonesia,1595967,booking
OYO Life 3162 Raihan Residence,Depok,2.0,nan,nan,65533,Depok,Indonesia,6313225,booking
OYO Life 3034 Taman Melati,Depok,2.0,nan,nan,74271,Depok,Indonesia,6313212,booking
OYO 1219 Wisma Anton Soedjarwo,Depok,2.0,7.9,15 reviews,34912,Depok,Indonesia,5609686,booking
OYO 2866 Kost Syahira,Depok,2.0,nan,nan,920082,Depok,Indonesia,6026124,booking
OYO 1640 Fallinda Hotel,Bogor,2.0,7.8,15 reviews,48197,Depok,Indonesia,5651577,booking
OYO 957 De-lima Residence,Lombok,2.0,8.7,41 reviews,61164,Lombok,Indonesia,5108476,booking
RedDoorz near Centre Point Mall Medan 2,Medan,nan,nan,nan,74851,Medan,Indonesia,6169966,booking
OYO 2861 Hotel Gili Air & Restaurant,Gili Air,2.0,6.2,28 reviews,136309,Lombok,Indonesia,4308890,booking
Capital O 1256 Sangga Buana Resort & Convention Hotel,"Cipanas, Puncak",3.0,7.7,113 reviews,129924,Puncak,Indonesia,1913957,booking
OYO 3446 Taman Asri Residence,"Rungkut, Surabaya",2.0,nan,nan,81136,Surabaya,Indonesia,6382807,booking
RedDoorz near Tugu Pahlawan Surabaya,"Pabean Cantikan, Surabaya",2.0,7.0,16 reviews,56826,Surabaya,Indonesia,4491594,booking
OYO 1957 Riverside Residence,"Sukomanunggal, Surabaya",2.0,7.0,3 reviews,49753,Surabaya,Indonesia,5792794,booking
OYO 1281 Home Stay 83,"Mulyorejo, Surabaya",2.0,7.5,19 reviews,31816,Surabaya,Indonesia,5609007,booking
KoolKost Syariah @ Capsule Homestay Kedungdoro,"Sawahan, Surabaya",nan,7.6,5 reviews,34486,Surabaya,Indonesia,5794013,booking
RedDoorz @ Raya Ngagel 2,Surabaya,2.0,6.1,37 reviews,55489,Surabaya,Indonesia,3655095,booking
RedDoorz @ Panglima Sudirman,"Genteng, Surabaya",2.0,nan,nan,67223,Surabaya,Indonesia,4941404,booking
OYO 3449 Putri Garuda,"Genteng, Surabaya",2.0,nan,nan,50326,Surabaya,Indonesia,6382811,booking
OYO 277 Rukotel,"Genteng, Surabaya",2.0,8.1,168 reviews,43706,Surabaya,Indonesia,1424472,booking
OYO 1856 Ale Residence,Surabaya,2.0,8.5,12 reviews,41499,Surabaya,Indonesia,5788743,booking
OYO 3219 Kristian Residence,"Tandes, Surabaya",2.0,nan,nan,104368,Surabaya,Indonesia,6298492,booking
OYO 2483 Salju Korea Residence,"Wiyung, Surabaya",2.0,nan,nan,41334,Surabaya,Indonesia,5954203,booking
OYO 2481 Gangnam Style Residence,"Sukolilo, Surabaya",2.0,nan,nan,34584,Surabaya,Indonesia,5954302,booking
OYO 1624 Panjang Jiwo Residence,"Tenggilis Mejoyo, Surabaya",2.0,5.8,18 reviews,58914,Surabaya,Indonesia,5637659,booking
OYO 1225 hotel dibino,"Rungkut, Surabaya",2.0,8.0,22 reviews,32330,Surabaya,Indonesia,2778414,booking
OYO 2656 Az Zahra Residence Syariah,"Kenjeran, Surabaya",2.0,nan,nan,28745,Surabaya,Indonesia,6006998,booking
OYO Flagship 1575 Urban 18,"Tenggilis Mejoyo, Surabaya",2.0,7.8,14 reviews,45400,Surabaya,Indonesia,5654565,booking
OYO 658 Alibaba Residence,Surabaya,2.0,6.4,16 reviews,29253,Surabaya,Indonesia,4920298,booking
RedDoorz near Gubeng Station,"Gubeng, Surabaya",2.0,6.3,94 reviews,61599,Surabaya,Indonesia,2083199,booking
OYO 331 Osuko Residence,"Sukomanunggal, Surabaya",2.0,8.9,32 reviews,52004,Surabaya,Indonesia,4465475,booking
d'Oasis Mountain Resort,"Cisarua, Puncak",2.0,8.9,5 reviews,213860,Puncak,Indonesia,4502378,booking
OYO 3418 Penginapan May Lindon,Cianjur,2.0,nan,nan,44773,Puncak,Indonesia,6380238,booking
OYO 1996 Koneng Hotel,Cipanas,2.0,7.8,37 reviews,64775,Puncak,Indonesia,5770450,booking
OYO 2997 Grand Suites Palace 2,Sindanglaya,2.0,nan,nan,29988,Puncak,Indonesia,6171102,booking
OYO 1192 Lotus Inn,Pekanbaru,2.0,nan,nan,51525,Pekanbaru,Indonesia,4956992,booking
OYO 1298 D'Lira Syariah Hotel,Pekanbaru,2.0,8.7,3 reviews,60932,Pekanbaru,Indonesia,537916,booking
OYO 3168 Utama Sari Residence,Pekanbaru,2.0,nan,nan,46328,Pekanbaru,Indonesia,6384909,booking
RedDoorz near Mall SKA Pekanbaru,Pekanbaru,2.0,7.9,13 reviews,58952,Pekanbaru,Indonesia,4668567,booking
RedDoorz Plus near Pekanbaru Mall,Pekanbaru,3.0,7.9,77 reviews,54993,Pekanbaru,Indonesia,3854025,booking
RedDoorz Plus @ Jalan Dr Sutomo Pekanbaru,Pekanbaru,3.0,8.2,65 reviews,49669,Pekanbaru,Indonesia,3812620,booking
SPOT ON 2859 Fatan Costel,Cianjur,2.0,nan,nan,28357,Puncak,Indonesia,6026299,booking
OYO 2228 Arwinda Costel,Cianjur,2.0,nan,nan,37153,Puncak,Indonesia,5898113,booking
SPOT ON 2705 Rosemary Place,Cianjur,2.0,9.3,3 reviews,32698,Puncak,Indonesia,6025950,booking
OYO 1898 Louise Place,Cianjur,2.0,8.9,13 reviews,42579,Puncak,Indonesia,5761692,booking
OYO 1396 D' Best Residence,"Dukuh Pakis, Surabaya",2.0,5.1,3 reviews,64667,Surabaya,Indonesia,5529285,booking
OYO 2924 Sweet Aurora,Cianjur,2.0,nan,nan,64134,Puncak,Indonesia,6171098,booking
OYO 1567 Pendopo Tumaritis,Cianjur,2.0,8.9,4 reviews,41574,Puncak,Indonesia,5908426,booking
OYO Life 1470 Maminoti,"Bogor Tengah, Bogor",2.0,nan,nan,54611,Puncak,Indonesia,6313184,booking
OYO 871 Aira Costel,Cianjur,2.0,7.6,15 reviews,53103,Puncak,Indonesia,2199578,booking
OYO 3394 Apm Residence Syariah,Sukabumi,2.0,nan,nan,61051,Puncak,Indonesia,6382747,booking
OYO 3317 Maju Jaya Residence,"Bogor Timur, Bogor",2.0,nan,nan,151895,Puncak,Indonesia,6378091,booking
OYO 3236 Bakom Inn Syariah,"Bogor Selatan, Bogor",2.0,nan,nan,70459,Puncak,Indonesia,6367636,booking
OYO Life 2335 Kos 89,"Ciawi, Bogor",2.0,5.3,3 reviews,44300,Puncak,Indonesia,5913979,booking
OYO 1131 Gunung Geulis Village,Bogor,2.0,7.4,37 reviews,26064,Puncak,Indonesia,5408647,booking
OYO 3250 Setia Hotel,Cianjur,2.0,nan,nan,166791,Puncak,Indonesia,6292868,booking
OYO 2950 Grand Suites Palace,Cianjur,2.0,nan,nan,35818,Puncak,Indonesia,5810356,booking
OYO 1078 Fakhira Residence,Cianjur,2.0,9.6,104 reviews,49645,Puncak,Indonesia,5613420,booking
RedDoorz @ Sedati,Surabaya,nan,7.5,24 reviews,67751,Surabaya,Indonesia,4135788,booking
RedDoorz near UPN Veteran 2,"Rungkut, Surabaya",nan,8.6,14 reviews,54184,Surabaya,Indonesia,4215807,booking
RedDoorz @ Genteng Surabaya,"Genteng, Surabaya",2.0,8.2,8 reviews,57981,Surabaya,Indonesia,4322389,booking
OYO Life 2678 Manyar Residence,"Sukolilo, Surabaya",2.0,nan,nan,111406,Surabaya,Indonesia,6005851,booking
OYO 2929 Kost Sofie Syariah,"Tenggilis Mejoyo, Surabaya",2.0,nan,nan,52426,Surabaya,Indonesia,6177367,booking
OYO Life 2309 Kost Si Mbok Vivi,"Rungkut, Surabaya",2.0,nan,nan,69902,Surabaya,Indonesia,6313199,booking
RedDoorz near Widya Mandala University,"Mulyorejo, Surabaya",nan,nan,nan,110333,Surabaya,Indonesia,5778856,booking
RedDoorz Plus @ Riverside Malang,Malang,3.0,7.8,99 reviews,68649,Malang,Indonesia,4211874,booking
RedDoorz near Balai Kota Malang,Malang,2.0,7.6,214 reviews,48953,Malang,Indonesia,4108647,booking
RedDoorz near Taman Krida Budaya Malang,Malang,nan,8.6,17 reviews,41138,Malang,Indonesia,5089736,booking
RedDoorz Plus @ Tlogomas,Malang,nan,8.3,33 reviews,37056,Malang,Indonesia,5090053,booking
RedDoorz @ Soekarno Hatta 2,Malang,nan,7.0,15 reviews,56940,Malang,Indonesia,4171059,booking
RedDoorz Plus near Malang Town Square,Malang,nan,7.5,43 reviews,54753,Malang,Indonesia,4952793,booking
KoolKost Syariah near Kaza Mall Surabaya,"Tambaksari, Surabaya",nan,nan,nan,65037,Surabaya,Indonesia,5877585,booking
RedDoorz Syariah near Velodrome Malang,Malang,nan,7.9,19 reviews,53055,Malang,Indonesia,4830871,booking
RedDoorz near Taman Rekreasi Selecta,Malang,1.0,7.7,45 reviews,50277,Malang,Indonesia,3715619,booking
OYO 1851 Hotel Malang,Malang,2.0,5.7,13 reviews,26904,Malang,Indonesia,783478,booking
OYO 2733 Omah Cimbar Family Residence,Malang,2.0,nan,nan,30491,Malang,Indonesia,6026109,booking
OYO 709 Semampir Residence At Malang,Malang,2.0,8.4,78 reviews,31396,Malang,Indonesia,5095389,booking
OYO 1023 Junggo Tentrem,Malang,2.0,8.6,42 reviews,87588,Malang,Indonesia,3352309,booking
